affiliate,affiliateId,alertSource,alertSourceId,alertType,alertTypeId,amount,application,application2,applicationId,applicationId2,attempt,authCode,bin,binCountry,campaign,campaignId,cardBrand,cardBrandId,chargebackFee,chargedBack,company,companyId,completed,containsSalesStrategy,currency,customerId,descriptor,eci,email,firstName,gateway,gatewayTransactionId,hasAlert,ipCountry,last4,lastName,merchantAccountId,mid,midName,networkTokenized,orderId,originalApplication,originalApplicationId,originalTransactionId,parentCompanyId,paymentNumber,product,productId,refundSource,refundSourceId,refundable,refunded,sandbox,sent,shopId,status,statusId,storeDomain,storeName,storeRootDomain,submitOrderId,subscription,subscriptionId,success,transactionId
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,193153,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-03T00:00:37,False,USD,DEMO43280277,esportg.com,,pnrxuduj@test.com,Alex,NMI,11661535758,False,US,9860,Taylor,1112,500001021357,Bit-Esg-EMS-1357,True,202214701,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:37,0,Do not honor.,3618,,,,202214699,US - Google XSale $29.99/m (12 days),8526,False,1cb6562f-b5ec-44b5-8b6a-27bbd1e65e3b
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,184145,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:00:37,False,USD,DEMO43280401,fitfirm.net,,jbeduzmu@demo.com,Dakota,NMI,11661535797,False,US,3814,Taylor,1115,565500000999280,Inn-Fif-EMS-9280,False,202215057,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:37,0,Invalid card security code.,3627,,,,202215056,US - Google XSale $29.99/m (12 days),8526,False,1d09d8b0-9ca8-40ac-a9dd-dfdd277e4a9a
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,699128,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:37,False,USD,DEMO42644825,8447640519authcapture.com,,yrsnnjzx@demo.com,Sam,NMI,11661535746,False,US,0826,Garcia,976,567000000854323,Rst-Aut-PYRC-4323,False,202215067,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:37,0,Pick up card - SF,3822,,,,202215065,Recovery Xsale Trials,8578,False,41da830f-e63c-4e9a-954e-46c0edf205ee
29,500498,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,380002,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:00:38,False,USD,DEMO43280359,fitfirm.net,,tmwuqexq@demo.com,Drew,NMI,11661535791,False,US,1339,Smith,1115,565500000999280,Inn-Fif-EMS-9280,False,202214937,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:38,0,Do not honor.,3618,,,,202214934,US - Google XSale $29.99/m (12 days),8526,False,0b08cee7-f20c-47ce-a963-92cc7a0bf578
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,753327,US,None/Unassigned,0,Mastercard,2,0,False,Neon Meadows LLC,272,2026-02-03T00:00:38,False,USD,DEMO43279745,ftnsedg.com,,untvcfxb@sample.com,Casey,NMI,11661535821,False,US,2912,Brown,1431,4228994900179856,Nom-Fte-PAYS-9856,False,202214653,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:38,0,Insufficient funds.,3619,,,,202214652,US - Google XSale $29.99/m (12 days),8526,False,af4e5405-ee5f-4bd1-a0f5-7aa3c1050bb4
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,376630,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:00:38,False,USD,DEMO43280281,fitfirm.net,,kkofydid@example.com,Dakota,NMI,11661535730,False,US,5538,Rodriguez,1115,565500000999280,Inn-Fif-EMS-9280,True,202214710,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:38,0,Do not honor.,3618,,,,202214709,US - Google XSale $29.99/m (12 days),8526,False,5603aa75-bd6e-4227-8ae9-eba57321efff
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,807399,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:00:38,False,USD,DEMO43280321,fitfirm.net,,huckmeco@test.com,Reese,NMI,11661535779,False,US,7159,Moore,1115,565500000999280,Inn-Fif-EMS-9280,True,202214814,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:38,0,Do not honor.,3618,,,,202214813,US - Google XSale $29.99/m (12 days),8526,False,0ac0ec58-6c76-4373-aab2-7c01fdf6cdda
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,781156,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:09,False,USD,DEMO43280572,8447640519authcapture.com,,uiynlxfa@sample.com,Drew,NMI,11661537614,False,US,4059,Taylor,976,567000000854323,Rst-Aut-PYRC-4323,False,202215525,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:09,0,Pick up card - SF,3822,,,,202215522,Recovery Xsale Trials,8578,False,902baccc-824b-43af-9188-6d6e89e895ae
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,511219,US,None/Unassigned,0,Visa,1,0,False,Sekme Entertainment Inc,314,2026-02-03T00:01:09,False,USD,DEMO43534064,diigbook.com,,szdznjsv@demo.com,Drew,NMI,,False,US,7344,Smith,2091,4228994900187206,Sek-Dig-PAYS-7206,False,202773155,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:09,0,Bin Blacklisted (Client),4168,,,,202773155,US - Google - PreAuth $2,8453,False,70393245-8679-4225-89b1-2de7109abee4
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,295363,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:01:11,False,USD,DEMO43280415,mdamsc.com,,twdgfwol@example.com,Casey,NMI,11661537792,False,US,8805,Garcia,1379,746365006994,Exb-Mms-PPS-6994,False,202215089,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:11,0,Transaction not allowed.,3621,,,,202215087,US - Google XSale $29.99/m (12 days),8526,False,260aee36-e9ed-4fbb-ae46-f2f28c225052
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,736760,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:11,False,USD,DEMO43280453,meal-mp.com,,szcfadpo@test.com,Morgan,NMI,11661537804,False,US,4890,Moore,1794,4228994900184484,Vin-Mlm-PAYS-4484,False,202215203,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:11,0,Insufficient funds.,3619,,,,202215202,US - Google XSale $29.99/m (12 days),8526,False,661d26aa-bcd6-42ae-8426-20ace76a7bda
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,770477,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:11,False,USD,DEMO43280643,8447640519authcapture.com,,pwznwobz@example.com,Avery,NMI,11661537737,False,US,8093,Wilson,976,567000000854323,Rst-Aut-PYRC-4323,False,202215662,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:11,0,Invalid card security code.,3627,,,,202215659,Recovery Xsale Trials,8578,False,d6e1e6cf-59b7-47b5-9eef-22a81113660d
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,082386,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:12,False,USD,DEMO43280497,yogainf.com,,ainikcsq@sample.com,Casey,NMI,11661537829,False,US,5198,Miller,2197,745900824097,Vin-Ygy-PPS-4097,False,202215311,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:12,0,Pick up card - F,3821,,,,202215309,US - Google XSale $29.99/m (12 days),8526,False,88d658f8-507a-4197-a8c2-b963a292e19e
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,772898,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:12,False,USD,DEMO43280541,sportgva.com,,ptflteze@test.com,Quinn,NMI,11661537848,False,US,3033,Wilson,1793,4228994900184450,Vin-Spg-PAYS-4450,False,202215427,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:12,0,Issuer Declined,3613,,,,202215426,US - Google XSale $29.99/m (12 days),8526,False,62f735ba-9a20-43b5-919c-cdbdb8d4f4b7
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,556640,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:12,False,USD,DEMO43280390,8447640519authcapture.com,,btjbnely@demo.com,Alex,NMI,11661537747,False,US,2873,Garcia,976,567000000854323,Rst-Aut-PYRC-4323,False,202215018,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:12,0,Account Closed,3185,,,,202215015,Recovery Xsale Trials,8578,False,806af102-a172-4134-8aca-f78fe408bd83
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,021789,US,None/Unassigned,0,Mastercard,2,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:12,False,USD,DEMO43280514,8447640519authcapture.com,,ulwgezfn@demo.com,Morgan,NMI,11661537768,False,US,7208,Anderson,976,567000000854323,Rst-Aut-PYRC-4323,False,202215362,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:12,0,Do not honor.,3618,,,,202215359,Recovery Xsale Trials,8578,False,48c04771-823d-438d-a732-159644dbebbf
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,509927,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:15,False,USD,DEMO43280524,powerpth.com,,ebptrvnz@demo.com,Drew,NMI,11661538123,False,US,4569,Miller,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215384,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:15,0,Issuer Declined,3613,,,,202215383,US - Google XSale $29.99/m (12 days),8526,False,481a4916-c271-408b-b606-f1dd5e351198
5,500479,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,192368,US,None/Unassigned,0,Mastercard,2,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:20,False,USD,DEMO36184607,8447640519authcapture.com,,rayoodcd@sample.com,Alex,NMI,11661534574,False,US,4375,Jones,976,567000000854323,Rst-Aut-PYRC-4323,False,202214981,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:20,0,Do not honor.,3618,,,,202214979,Recovery Xsale Trials,8578,False,0c1e6a51-cc2b-444b-a36d-c7d11d1c4a05
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,565565,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:20,False,USD,DEMO43280414,8447640519authcapture.com,,oamlzprj@test.com,Casey,NMI,11661534565,False,US,6821,Moore,976,567000000854323,Rst-Aut-PYRC-4323,False,202215090,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:20,0,Insufficient funds.,3619,,,,202215086,Recovery Xsale Trials,8578,False,bfd77691-5834-479c-8e50-08e45ccc6193
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,383552,US,None/Unassigned,0,Mastercard,2,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:23,False,USD,DEMO43280499,8447640519authcapture.com,,xtuwdufa@sample.com,Dakota,NMI,11661534797,False,US,5251,Davis,976,567000000854323,Rst-Aut-PYRC-4323,False,202215315,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:23,0,Do not honor.,3618,,,,202215313,Recovery Xsale Trials,8578,False,252f9a21-b8f0-410a-a857-b85192bfab1e
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,918699,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:23,False,USD,DEMO43280455,8447640519authcapture.com,,rlvsjylc@example.com,Sam,NMI,11661534807,False,US,1348,Martinez,976,567000000854323,Rst-Aut-PYRC-4323,False,202215207,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:23,0,Account Closed,3185,,,,202215205,Recovery Xsale Trials,8578,False,b566d137-65dd-45ba-a4e4-94496c275176
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,266519,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:23,False,USD,DEMO32687585,powerpth.com,,tpkcvcug@example.com,Reese,NMI,11661534899,False,US,1563,Williams,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215462,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:23,0,Issuer Declined,3613,,,,202215460,US - Google XSale $29.99/m (12 days),8526,False,940f3d28-41b7-4215-b5f9-1ff9e3e3adab
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,067857,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:23,False,USD,DEMO41639891,powerpth.com,,hoxwexva@example.com,Dakota,NMI,11661534936,False,US,3612,Martinez,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215586,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:23,0,Issuer Declined,3613,,,,202215585,US - Google XSale $29.99/m (12 days),8526,False,687c8aa3-e014-49b0-9f62-aaf6ffc6e766
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,080026,814598,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:00:26,False,USD,DEMO31992281,yogainf.com,,fkzszuto@demo.com,Dakota,NMI,11661535129,False,US,5649,Rodriguez,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202215038,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:00:26,0,Approved,3616,,,,202215037,US - Google XSale $29.99/m (12 days),8526,True,fd9892cd-4d59-4099-90f6-033230796c79
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,119016,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:27,False,USD,DEMO43039730,8447640519authcapture.com,,uzekbcde@example.com,Sam,NMI,11661535056,False,US,2936,Garcia,976,567000000854323,Rst-Aut-PYRC-4323,False,202215003,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:27,0,Insufficient funds.,3619,,,,202215001,Recovery Xsale Trials,8578,False,ae50204b-bd63-48c1-95c0-38721959354a
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,13673Z,807537,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:00:27,False,USD,DEMO42925854,yogainf.com,,baguwsuh@example.com,Jane,NMI,11661535088,False,US,9934,Taylor,2197,745900824097,Vin-Ygy-PPS-4097,False,202215049,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:00:27,0,Approved,3616,,,,202215048,US - Google XSale $29.99/m (12 days),8526,True,3ffd06c6-399b-49dd-9346-b07164bba050
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,315717,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:27,False,USD,DEMO43280275,8447640519authcapture.com,,jbivrqlg@sample.com,Casey,NMI,11661535080,False,US,0629,Martinez,976,567000000854323,Rst-Aut-PYRC-4323,False,202214695,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:27,0,Pick up card - SF,3822,,,,202214693,Recovery Xsale Trials,8578,False,bf37456a-eabd-41ee-b022-b60d76877b48
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,4,      ,988473,US,None/Unassigned,0,Mastercard,2,0,False,Skyline Breeze Inc,241,2026-02-03T00:01:58,False,USD,DEMO43208236,CARTRESCUE.CO,,ahqvahzt@example.com,Morgan,NMI,11661540596,False,US,2197,Jones,1130,565500001004908_pl,Sky-Crt-EMS-4908,False,202051020,,,53493e82-09c1-476a-b3d1-fe769c032f45,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:58,0,Do not honor.,3618,,,,202051019,US - Google XSale $29.99/m (12 days),8526,False,b9948943-5464-4479-8fff-7e93e9026050
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,002583,845650,US,None/Unassigned,0,Mastercard,2,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:01:59,False,USD,DEMO43534083,algnaura.com,,inocpboj@test.com,Jordan,NMI,11661540659,False,US,1886,Johnson,1772,726117303250,Pes-Ala-PPS-3250,False,202773200,,,6f5f7466-91e7-4a05-8325-02f9a9b68942,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:01:59,0,Preauthorized,3367,,,,202773198,US - Google - PreAuth $2,8453,False,9ed997d6-95b6-4e63-81a9-92cfb3687a97
1,500470,Unassigned,0,Unassigned,0,39.99,Sub Start MID Retry,Sub Start MID Retry,209,209,4,      ,881613,US,None/Unassigned,0,Visa,1,0,False,BANANE MEDIA INC,391,2026-02-03T00:02:01,False,USD,DEMO43242555,paysalvage.com,,gtinytmd@test.com,Jane,NMI,11661540705,False,US,9675,Martinez,2271,567000000911891_pl,Bmd-Pse-PAY-1891,False,202126837,,,eef08dc5-bcb0-4fad-9118-32020d70d637,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:01,0,Do not honor.,3618,,,,202126836,US - Google - PreAuth $2,8453,False,830d4316-5190-4be7-b9c9-a7f237915bcf
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,162184,US,None/Unassigned,0,Mastercard,2,0,False,Optixo LLC,270,2026-02-03T00:02:19,False,USD,DEMO43534067,sprtsfn.com,,qqgigsoj@sample.com,Riley,NMI,,False,US,9139,Taylor,1601,4228994900182140,Opt-Sfa-PAYS-2140,False,202773212,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:19,0,Bin Blacklisted (Client),4168,,,,202773212,US - Google - PreAuth $2,8453,False,67d6a15f-1cf1-49a5-8e5e-78f1000db733
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,049302,US,None/Unassigned,0,Mastercard,2,0,False,Neon Meadows LLC,272,2026-02-03T00:02:25,False,USD,DEMO42550191,rcphb.com,,mednipve@test.com,Taylor,NMI,,False,US,1077,Brown,1448,4228994900179872,Nom-Rch-PAYS-9872,False,202773220,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:25,0,Bin Blacklisted (Client),4168,,,,202773220,US - Google - PreAuth $2,8453,False,a5fa0e89-009b-40bf-a41f-6550b830b2e8
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,216346,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-03T00:02:27,False,USD,DEMO38880558,ftnsedg.com,,dktbajvj@example.com,John,NMI,11661542428,False,US,2582,Moore,1431,4228994900179856,Nom-Fte-PAYS-9856,False,202773221,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:27,0,Issuer Declined,3613,,,,202773221,US - Google - PreAuth $2,8453,False,72f7ee16-9889-4e52-bd50-2c20bb2769d5
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,915067,US,None/Unassigned,0,Visa,1,0,False,FrontierBizUSA Inc,396,2026-02-03T00:02:28,False,USD,DEMO38880558,vibe-fit.com,,ijzwpscl@test.com,Jane,NMI,11661542476,False,US,3196,Johnson,1805,4228994900184831,Fbz-Vft-PAYS-4831,False,202773225,,,72f7ee16-9889-4e52-bd50-2c20bb2769d5,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:28,0,Issuer Declined,3613,,,,202773221,US - Google - PreAuth $2,8453,False,dc630e74-d007-4632-b10c-cc55b7d67b88
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,813856,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:02:29,False,USD,DEMO43457832,biteblnc.com,,mkaxwtjg@example.com,Quinn,NMI,11661542514,False,US,1794,Smith,2207,201100271619,Ucg-Btb-DPT-1619,False,202608909,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:02:29,0,Pick up card - SF,3822,,,,202608906,US - Google - PreAuth $2,8453,False,ce7b218a-ac5a-40c9-ae96-bc44f68656c2
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,06928D,773038,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:02:31,False,USD,DEMO43457793,maxfitn.com,,oikrebmt@example.com,Quinn,NMI,11661542599,False,US,8254,Garcia,2210,201100271668,Ucg-Mxf-DPT-1668,False,202608914,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:02:31,0,Approved,3616,,,,202608910,US - Google - PreAuth $2,8453,True,547d81ef-dcbd-4833-b31b-c48db3b9ed0c
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,582209,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:27,False,USD,DEMO43280266,8447640519authcapture.com,,vowkwvkk@demo.com,Dakota,NMI,11661535141,False,US,6922,Williams,976,567000000854323,Rst-Aut-PYRC-4323,False,202214676,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:27,0,Account Closed,3185,,,,202214673,Recovery Xsale Trials,8578,False,d19a3c25-638c-43e8-9726-4f2460b40b3c
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,916497,US,None/Unassigned,0,Visa,1,0,False,Innoac LLC,193,2026-02-03T00:00:28,False,USD,DEMO43280319,tstyeats.com,,gpxjofmu@test.com,Avery,NMI,11661535108,False,US,8851,Garcia,1116,565500001021431,Inn-Tae-EMS-1431,False,202214810,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:28,0,Pick up card - SF,3822,,,,202214809,US - Google XSale $29.99/m (12 days),8526,False,e82fa7b3-0110-4699-a82a-3a02d310ace8
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,542121,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:28,False,USD,DEMO43280352,8447640519authcapture.com,,tdaxonlo@demo.com,Skylar,NMI,11661535156,False,US,7583,Martinez,976,567000000854323,Rst-Aut-PYRC-4323,False,202214920,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:28,0,Transaction not allowed.,3621,,,,202214915,Recovery Xsale Trials,8578,False,a2950ed4-76db-4070-9045-0d557b1ee4ca
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,901439,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:30,False,USD,DEMO43280202,yogainf.com,,pwjgvqbq@demo.com,Alex,NMI,11661535330,False,US,7870,Taylor,2197,745900824097,Vin-Ygy-PPS-4097,False,202214913,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:30,0,Account Closed,3185,,,,202214912,US - Google XSale $29.99/m (12 days),8526,False,381f3cb6-4c9f-4a2a-bb9a-8aa20c667bb2
2,500469,Unassigned,0,Unassigned,0,-39.99,Refund,Refund,200,200,2,,691286,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-03T00:00:30,False,USD,DEMO42676721,fangames.pro,,qhheydcf@example.com,Avery,NMI,,False,US,9262,Anderson,850,798765501291,Bit-Gfa-PPS-1291,False,200854579,,,de0d9c5c-b78e-4856-8965-454b620a3804,115,1,US - Google - Preauth 2.0,8443,Alert Related,3,False,False,False,2026-02-03T00:00:30,0,Success,747,,,,200854575,US - Google - PreAuth $2,8453,True,5ce1b9c8-ecc5-4bbe-a177-5bcbfc531826
2,500469,Kount,6,Ethoca,1,-15,CB Alert (RDR/Ethoca),CB Alert (RDR/Ethoca),202,202,2,,219441,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-03T00:00:30,False,USD,DEMO42676721,fangames.pro,,jboqnzgv@test.com,Sam,NMI,,True,US,3942,Rodriguez,850,798765501291,Bit-Gfa-PPS-1291,False,200854579,,,de0d9c5c-b78e-4856-8965-454b620a3804,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:30,0,Success,747,,,,200854575,US - Google - PreAuth $2,8453,True,a330e0c6-3e4a-4263-b6fd-bcf19743b623
